date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:00:45	25/25	---M--	200	added ('OK')	text/plain	etag:%2219-5d4c053dd878d%22	https://www.nitt.edu/robots.txt		(from )
23:00:45	85131/85131	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:31%20GMT	https://www.nitt.edu/	D:/nit/nit/www.nitt.edu/index.html	(from )
23:00:46	123203/123203	---M--	200	added ('OK')	text/css	etag:%221e143-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/css/bootstrap.css	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/css/bootstrap.css	(from https://www.nitt.edu/)
23:00:46	8484/8484	---M--	200	added ('OK')	text/css	etag:%222124-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/css/selectize.css	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/css/selectize.css	(from https://www.nitt.edu/)
23:00:46	1399/1399	---M--	200	added ('OK')	text/css	etag:%22577-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/css/owl-carousel.css	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/css/owl-carousel.css	(from https://www.nitt.edu/)
23:00:46	4465/4465	---M--	200	added ('OK')	text/css	etag:%221171-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/css/revsettings.css	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/css/revsettings.css	(from https://www.nitt.edu/)
23:00:46	31000/31000	---M--	200	added ('OK')	text/css	etag:%227918-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/css/font-awesome-4.7.0/css/font-awesome.min.css	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/css/font-awesome-4.7.0/css/font-awesome.min.css	(from https://www.nitt.edu/)
23:00:47	127403/127403	---M--	200	added ('OK')	text/css	etag:%221f1ab-57f96805db4c0%22	https://www.nitt.edu/cms/templates/NewNittSite17/css/style.css	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/css/style.css	(from https://www.nitt.edu/)
23:00:47	4119/4119	---M--	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:32%20GMT	https://www.nitt.edu/cms/templates/NewNittSite17/css/color.php	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/css/color.html	(from https://www.nitt.edu/)
23:00:47	265/265	---M--	200	added ('OK')	text/css	etag:%22109-54fdb24d62780%22	https://www.nitt.edu/cms/templates/NewNittSite17/css/cms-elements.css	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/css/cms-elements.css	(from https://www.nitt.edu/)
23:00:47	456194/456194	---M--	200	added ('OK')	text/css	etag:%226f602-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/css/js_composer.min.css	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/css/js_composer.min.css	(from https://www.nitt.edu/)
23:00:47	97184/97184	---M--	200	added ('OK')	application/javascript	etag:%2217ba0-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/extras/jquery.js	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/extras/jquery.js	(from https://www.nitt.edu/)
23:00:48	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%222748-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/extras/jquery-migrate.min.js	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/extras/jquery-migrate.min.js	(from https://www.nitt.edu/)
23:00:48	36157/36157	---M--	200	added ('OK')	image/jpeg	etag:%228d3d-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/nittlogo-150x150.jpg	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/nittlogo-150x150.jpg	(from https://www.nitt.edu/)
23:00:48	36157/36157	---M--	200	added ('OK')	image/jpeg	etag:%228d3d-54f6985c51780%22	https://www.nitt.edu/cms/templates/NewNittSite17/nittlogo-300x300.jpg	D:/nit/nit/www.nitt.edu/cms/templates/NewNittSite17/nittlogo-300x300.jpg	(from https://www.nitt.edu/)
23:00:48	216/216	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:34%20GMT	https://www.nitt.edu/search	D:/nit/nit/www.nitt.edu/search	(from https://www.nitt.edu/)
23:00:48	217/217	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:34%20GMT	https://www.nitt.edu/home/search	D:/nit/nit/www.nitt.edu/home/search	(from https://www.nitt.edu/)
23:00:49	217/217	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:34%20GMT	https://www.nitt.edu/sitemap	D:/nit/nit/www.nitt.edu/sitemap	(from https://www.nitt.edu/)
23:00:49	218/218	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:34%20GMT	https://www.nitt.edu/home/sitemap	D:/nit/nit/www.nitt.edu/home/sitemap	(from https://www.nitt.edu/)
23:00:49	34344/34344	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:35%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/tp/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/tp/index.html	(from https://www.nitt.edu/)
23:00:49	215/215	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:35%20GMT	https://www.nitt.edu/+view	D:/nit/nit/www.nitt.edu/+view	(from https://www.nitt.edu/)
23:00:50	34399/34399	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:35%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/library/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/library/index.html	(from https://www.nitt.edu/)
23:00:50	85131/85131	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:35%20GMT	https://www.nitt.edu/home/+view	D:/nit/nit/www.nitt.edu/home/+view.html	(from https://www.nitt.edu/)
23:00:50	24797/24797	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:36%20GMT	https://www.nitt.edu/home/students/events/	D:/nit/nit/www.nitt.edu/home/students/events/index.html	(from https://www.nitt.edu/)
23:00:50	216/216	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:36%20GMT	https://www.nitt.edu/+login	D:/nit/nit/www.nitt.edu/+login.13.delayed	(from https://www.nitt.edu/)
23:00:50	35568/35568	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:36%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/index.html	(from https://www.nitt.edu/)
23:00:51	22941/22941	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:36%20GMT	https://www.nitt.edu/home/+login	D:/nit/nit/www.nitt.edu/home/+login.html	(from https://www.nitt.edu/)
23:00:51	29140/29140	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:36%20GMT	https://www.nitt.edu/home/academics/departments/	D:/nit/nit/www.nitt.edu/home/academics/departments/index.html	(from https://www.nitt.edu/)
23:00:51	23058/23058	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:36%20GMT	https://www.nitt.edu/home/search/	D:/nit/nit/www.nitt.edu/home/search/index.html	(from https://www.nitt.edu/)
23:00:51	239/239	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:37%20GMT	https://www.nitt.edu/+login&subaction=register	D:/nit/nit/www.nitt.edu/+login&subaction=register	(from https://www.nitt.edu/)
23:00:52	382503/382503	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:37%20GMT	https://www.nitt.edu/home/sitemap/	D:/nit/nit/www.nitt.edu/home/sitemap/index.html	(from https://www.nitt.edu/)
23:00:52	217/217	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:37%20GMT	https://www.nitt.edu/+search	D:/nit/nit/www.nitt.edu/+search	(from https://www.nitt.edu/)
23:00:52	25487/25487	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:37%20GMT	https://www.nitt.edu/home/+login&subaction=register	D:/nit/nit/www.nitt.edu/home/+login&subaction=register.html	(from https://www.nitt.edu/)
23:00:52	46446/46446	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:37%20GMT	https://www.nitt.edu/home/+search	D:/nit/nit/www.nitt.edu/home/+search.html	(from https://www.nitt.edu/)
23:00:52	218/218	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:38%20GMT	https://www.nitt.edu/nitt.png	D:/nit/nit/www.nitt.edu/nitt.png	(from https://www.nitt.edu/)
23:00:52	230/230	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:38%20GMT	https://www.nitt.edu/nittt-mob-latest.png	D:/nit/nit/www.nitt.edu/nittt-mob-latest.png	(from https://www.nitt.edu/)
23:00:52	85751/85751	---MC-	200	added ('OK')	image/png	etag:b89668a04c24cc53c60b5e21de773c22	https://www.nitt.edu/home/nitt.png	D:/nit/nit/www.nitt.edu/home/nitt.png	(from https://www.nitt.edu/)
23:00:53	64891/64891	---MC-	200	added ('OK')	image/png	etag:3518d58b64dddb84fc137f4a586e1cb5	https://www.nitt.edu/home/nittt-mob-latest.png	D:/nit/nit/www.nitt.edu/home/nittt-mob-latest.png	(from https://www.nitt.edu/)
23:00:53	244/244	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:38%20GMT	https://www.nitt.edu/academics/departments/architecture	D:/nit/nit/www.nitt.edu/academics/departments/architecture	(from https://www.nitt.edu/)
23:00:53	245/245	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:39%20GMT	https://www.nitt.edu/home/academics/departments/architecture	D:/nit/nit/www.nitt.edu/home/academics/departments/architecture	(from https://www.nitt.edu/)
23:00:53	238/238	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:39%20GMT	https://www.nitt.edu/academics/departments/cecase	D:/nit/nit/www.nitt.edu/academics/departments/cecase	(from https://www.nitt.edu/)
23:00:53	239/239	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:39%20GMT	https://www.nitt.edu/home/academics/departments/cecase	D:/nit/nit/www.nitt.edu/home/academics/departments/cecase	(from https://www.nitt.edu/)
23:00:54	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:39%20GMT	https://www.nitt.edu/academics/departments/chem	D:/nit/nit/www.nitt.edu/academics/departments/chem	(from https://www.nitt.edu/)
23:00:54	237/237	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:40%20GMT	https://www.nitt.edu/home/academics/departments/chem	D:/nit/nit/www.nitt.edu/home/academics/departments/chem	(from https://www.nitt.edu/)
23:00:54	216/216	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:40%20GMT	https://www.nitt.edu/about/	D:/nit/nit/www.nitt.edu/about/index.html	(from https://www.nitt.edu/)
23:00:54	241/241	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:40%20GMT	https://www.nitt.edu/academics/departments/chemistry	D:/nit/nit/www.nitt.edu/academics/departments/chemistry	(from https://www.nitt.edu/)
23:00:54	242/242	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:40%20GMT	https://www.nitt.edu/home/academics/departments/chemistry	D:/nit/nit/www.nitt.edu/home/academics/departments/chemistry	(from https://www.nitt.edu/)
23:00:55	237/237	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:40%20GMT	https://www.nitt.edu/academics/departments/civil	D:/nit/nit/www.nitt.edu/academics/departments/civil	(from https://www.nitt.edu/)
23:00:55	238/238	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:41%20GMT	https://www.nitt.edu/home/academics/departments/civil	D:/nit/nit/www.nitt.edu/home/academics/departments/civil	(from https://www.nitt.edu/)
23:00:55	225/225	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:41%20GMT	https://www.nitt.edu/administration/	D:/nit/nit/www.nitt.edu/administration/index.html	(from https://www.nitt.edu/)
23:00:55	234/234	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:41%20GMT	https://www.nitt.edu/academics/departments/ca	D:/nit/nit/www.nitt.edu/academics/departments/ca	(from https://www.nitt.edu/)
23:00:55	235/235	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:41%20GMT	https://www.nitt.edu/home/academics/departments/ca	D:/nit/nit/www.nitt.edu/home/academics/departments/ca	(from https://www.nitt.edu/)
23:00:56	235/235	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:41%20GMT	https://www.nitt.edu/academics/departments/cse	D:/nit/nit/www.nitt.edu/academics/departments/cse	(from https://www.nitt.edu/)
23:00:56	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:41%20GMT	https://www.nitt.edu/home/academics/departments/cse	D:/nit/nit/www.nitt.edu/home/academics/departments/cse	(from https://www.nitt.edu/)
23:00:56	235/235	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:42%20GMT	https://www.nitt.edu/academics/departments/dee	D:/nit/nit/www.nitt.edu/academics/departments/dee	(from https://www.nitt.edu/)
23:00:56	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:42%20GMT	https://www.nitt.edu/home/academics/departments/dee	D:/nit/nit/www.nitt.edu/home/academics/departments/dee	(from https://www.nitt.edu/)
23:00:56	34596/34596	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:42%20GMT	https://www.nitt.edu/home/academics/	D:/nit/nit/www.nitt.edu/home/academics/index.html	(from https://www.nitt.edu/)
23:00:56	235/235	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:42%20GMT	https://www.nitt.edu/academics/departments/eee	D:/nit/nit/www.nitt.edu/academics/departments/eee	(from https://www.nitt.edu/)
23:00:57	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:42%20GMT	https://www.nitt.edu/home/academics/departments/eee	D:/nit/nit/www.nitt.edu/home/academics/departments/eee	(from https://www.nitt.edu/)
23:00:57	235/235	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:43%20GMT	https://www.nitt.edu/academics/departments/ece	D:/nit/nit/www.nitt.edu/academics/departments/ece	(from https://www.nitt.edu/)
23:00:57	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:43%20GMT	https://www.nitt.edu/home/academics/departments/ece	D:/nit/nit/www.nitt.edu/home/academics/departments/ece	(from https://www.nitt.edu/)
23:00:57	25595/25595	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:43%20GMT	https://www.nitt.edu/home/admissions/	D:/nit/nit/www.nitt.edu/home/admissions/index.html	(from https://www.nitt.edu/)
23:00:57	242/242	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:43%20GMT	https://www.nitt.edu/academics/departments/humanities	D:/nit/nit/www.nitt.edu/academics/departments/humanities	(from https://www.nitt.edu/)
23:00:57	243/243	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:43%20GMT	https://www.nitt.edu/home/academics/departments/humanities	D:/nit/nit/www.nitt.edu/home/academics/departments/humanities	(from https://www.nitt.edu/)
23:00:58	235/235	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:43%20GMT	https://www.nitt.edu/academics/departments/ice	D:/nit/nit/www.nitt.edu/academics/departments/ice	(from https://www.nitt.edu/)
23:00:58	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:44%20GMT	https://www.nitt.edu/home/academics/departments/ice	D:/nit/nit/www.nitt.edu/home/academics/departments/ice	(from https://www.nitt.edu/)
23:00:58	232/232	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:44%20GMT	https://www.nitt.edu/academics/departments/	D:/nit/nit/www.nitt.edu/academics/departments/index.html	(from https://www.nitt.edu/)
23:00:58	242/242	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:44%20GMT	https://www.nitt.edu/academics/departments/management	D:/nit/nit/www.nitt.edu/academics/departments/management	(from https://www.nitt.edu/)
23:00:58	243/243	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:44%20GMT	https://www.nitt.edu/home/academics/departments/management	D:/nit/nit/www.nitt.edu/home/academics/departments/management	(from https://www.nitt.edu/)
23:00:59	237/237	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:44%20GMT	https://www.nitt.edu/academics/departments/maths	D:/nit/nit/www.nitt.edu/academics/departments/maths	(from https://www.nitt.edu/)
23:00:59	238/238	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:44%20GMT	https://www.nitt.edu/home/academics/departments/maths	D:/nit/nit/www.nitt.edu/home/academics/departments/maths	(from https://www.nitt.edu/)
23:00:59	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:45%20GMT	https://www.nitt.edu/academics/departments/mech	D:/nit/nit/www.nitt.edu/academics/departments/mech	(from https://www.nitt.edu/)
23:00:59	237/237	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:45%20GMT	https://www.nitt.edu/home/academics/departments/mech	D:/nit/nit/www.nitt.edu/home/academics/departments/mech	(from https://www.nitt.edu/)
23:00:59	23881/23881	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:45%20GMT	https://www.nitt.edu/home/academics/departments/architecture/	D:/nit/nit/www.nitt.edu/home/academics/departments/architecture/index.html	(from https://www.nitt.edu/)
23:00:59	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:45%20GMT	https://www.nitt.edu/academics/departments/meta	D:/nit/nit/www.nitt.edu/academics/departments/meta	(from https://www.nitt.edu/)
23:01:00	237/237	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:45%20GMT	https://www.nitt.edu/home/academics/departments/meta	D:/nit/nit/www.nitt.edu/home/academics/departments/meta	(from https://www.nitt.edu/)
23:01:00	239/239	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:46%20GMT	https://www.nitt.edu/academics/departments/physics	D:/nit/nit/www.nitt.edu/academics/departments/physics	(from https://www.nitt.edu/)
23:01:00	240/240	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:46%20GMT	https://www.nitt.edu/home/academics/departments/physics	D:/nit/nit/www.nitt.edu/home/academics/departments/physics	(from https://www.nitt.edu/)
23:01:00	26893/26893	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:46%20GMT	https://www.nitt.edu/home/academics/departments/cecase/	D:/nit/nit/www.nitt.edu/home/academics/departments/cecase/index.html	(from https://www.nitt.edu/)
23:01:00	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:46%20GMT	https://www.nitt.edu/academics/departments/prod	D:/nit/nit/www.nitt.edu/academics/departments/prod	(from https://www.nitt.edu/)
23:01:00	237/237	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:46%20GMT	https://www.nitt.edu/home/academics/departments/prod	D:/nit/nit/www.nitt.edu/home/academics/departments/prod	(from https://www.nitt.edu/)
23:01:01	242/242	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:46%20GMT	https://www.nitt.edu/students/facilitiesnservices/lhc	D:/nit/nit/www.nitt.edu/students/facilitiesnservices/lhc	(from https://www.nitt.edu/)
23:01:01	243/243	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:47%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/lhc	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/lhc	(from https://www.nitt.edu/)
23:01:01	217/217	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:47%20GMT	https://www.nitt.edu/rc/cedi	D:/nit/nit/www.nitt.edu/rc/cedi	(from https://www.nitt.edu/)
23:01:01	27476/27476	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:47%20GMT	https://www.nitt.edu/home/academics/departments/chem/	D:/nit/nit/www.nitt.edu/home/academics/departments/chem/index.html	(from https://www.nitt.edu/)
23:01:01	218/218	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:47%20GMT	https://www.nitt.edu/home/rc/cedi	D:/nit/nit/www.nitt.edu/home/rc/cedi	(from https://www.nitt.edu/)
23:01:02	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2015:58:47%20GMT	https://www.nitt.edu/home/rc	D:/nit/nit/www.nitt.edu/home/rc	(from https://www.nitt.edu/)
23:01:02	26168/26168	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:48%20GMT	https://www.nitt.edu/home/academics/departments/chemistry/	D:/nit/nit/www.nitt.edu/home/academics/departments/chemistry/index.html	(from https://www.nitt.edu/)
23:01:03	133019/133019	---MC-	200	added ('OK')	application/pdf	etag:b7b1d95a13c46f2716e7ab9f49d7c34b	https://www.nitt.edu/home/students/events/covid19/MOOCs.pdf	D:/nit/nit/www.nitt.edu/home/students/events/covid19/MOOCs.pdf	(from https://www.nitt.edu/)
23:01:03	28456/28456	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:48%20GMT	https://www.nitt.edu/home/academics/departments/civil/	D:/nit/nit/www.nitt.edu/home/academics/departments/civil/index.html	(from https://www.nitt.edu/)
23:01:03	25925/25925	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:48%20GMT	https://www.nitt.edu/home/academics/departments/ca/	D:/nit/nit/www.nitt.edu/home/academics/departments/ca/index.html	(from https://www.nitt.edu/)
23:01:03	243203/243203	---MC-	200	added ('OK')	application/pdf	etag:fdc6b8987620298e6424fb9ab3a2aaab	https://www.nitt.edu/home/academics/pmrf/PMRF-2021.pdf	D:/nit/nit/www.nitt.edu/home/academics/pmrf/PMRF-2021.pdf	(from https://www.nitt.edu/)
23:01:04	191686/191686	---MC-	200	added ('OK')	application/pdf	etag:803610a3ba53199dc8e1b88786f771a9	https://www.nitt.edu/home/righttoinfoact/ICC-2021.pdf	D:/nit/nit/www.nitt.edu/home/righttoinfoact/ICC-2021.pdf	(from https://www.nitt.edu/)
23:01:04	28457/28457	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:49%20GMT	https://www.nitt.edu/home/academics/departments/cse/	D:/nit/nit/www.nitt.edu/home/academics/departments/cse/index.html	(from https://www.nitt.edu/)
23:01:04	28692/28692	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:49%20GMT	https://www.nitt.edu/home/academics/departments/dee/	D:/nit/nit/www.nitt.edu/home/academics/departments/dee/index.html	(from https://www.nitt.edu/)
23:01:04	25353/25353	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:49%20GMT	https://www.nitt.edu/home/academics/departments/eee/	D:/nit/nit/www.nitt.edu/home/academics/departments/eee/index.html	(from https://www.nitt.edu/)
23:01:04	159505/159505	---MC-	200	added ('OK')	image/jpg	etag:9f38775c78e6d3dc3d9193a594074b72	https://www.nitt.edu/home/Admin_Block.JPG	D:/nit/nit/www.nitt.edu/home/Admin_Block.JPG	(from https://www.nitt.edu/)
23:01:04	43371/43371	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:50%20GMT	https://www.nitt.edu/home/academics/departments/ece/	D:/nit/nit/www.nitt.edu/home/academics/departments/ece/index.html	(from https://www.nitt.edu/)
23:01:04	24763/24763	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:50%20GMT	https://www.nitt.edu/home/academics/departments/humanities/	D:/nit/nit/www.nitt.edu/home/academics/departments/humanities/index.html	(from https://www.nitt.edu/)
23:01:04	178828/178828	---MC-	200	added ('OK')	image/jpg	etag:6470e39541d4285634a36228d427d6c2	https://www.nitt.edu/home/SOP.JPG	D:/nit/nit/www.nitt.edu/home/SOP.JPG	(from https://www.nitt.edu/)
23:01:05	144271/144271	---MC-	200	added ('OK')	image/jpg	etag:d69f1deb11c7fa449ceff11ffe934e7a	https://www.nitt.edu/home/Classroom.JPG	D:/nit/nit/www.nitt.edu/home/Classroom.JPG	(from https://www.nitt.edu/)
23:01:05	173930/173930	---MC-	200	added ('OK')	image/jpg	etag:81b1972222dd5a0609b259e9ca802b78	https://www.nitt.edu/home/NITT_Entrance.JPG	D:/nit/nit/www.nitt.edu/home/NITT_Entrance.JPG	(from https://www.nitt.edu/)
23:01:05	26896/26896	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:51%20GMT	https://www.nitt.edu/home/academics/departments/ice/	D:/nit/nit/www.nitt.edu/home/academics/departments/ice/index.html	(from https://www.nitt.edu/)
23:01:05	98569/98569	---MC-	200	added ('OK')	image/jpg	etag:de0dfdb63e94ae9613b2747165b57c7a	https://www.nitt.edu/home/NITT_Cups.JPG	D:/nit/nit/www.nitt.edu/home/NITT_Cups.JPG	(from https://www.nitt.edu/)
23:01:05	27933/27933	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:51%20GMT	https://www.nitt.edu/home/academics/departments/management/	D:/nit/nit/www.nitt.edu/home/academics/departments/management/index.html	(from https://www.nitt.edu/)
23:01:05	91416/91416	---MC-	200	added ('OK')	image/jpg	etag:6d0c00493f6a0811b0aa21bc7d1bc322	https://www.nitt.edu/home/BasketBall.JPG	D:/nit/nit/www.nitt.edu/home/BasketBall.JPG	(from https://www.nitt.edu/)
23:01:06	73916/73916	---MC-	200	added ('OK')	image/jpg	etag:dc7409932430ad03a0b55e6bcd455fac	https://www.nitt.edu/home/SwimmingPool.JPG	D:/nit/nit/www.nitt.edu/home/SwimmingPool.JPG	(from https://www.nitt.edu/)
23:01:06	25655/25655	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:51%20GMT	https://www.nitt.edu/home/academics/departments/maths/	D:/nit/nit/www.nitt.edu/home/academics/departments/maths/index.html	(from https://www.nitt.edu/)
23:01:06	47915/47915	---MC-	200	added ('OK')	image/jpg	etag:1f0b85b9a665b73577937164f40f9461	https://www.nitt.edu/home/Octagon.jpg	D:/nit/nit/www.nitt.edu/home/Octagon.jpg	(from https://www.nitt.edu/)
23:01:06	25888/25888	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2015:58:52%20GMT	https://www.nitt.edu/home/academics/departments/mech/	D:/nit/nit/www.nitt.edu/home/academics/departments/mech/index.html	(from https://www.nitt.edu/)
23:01:06	43696/43696	---MC-	200	added ('OK')	image/jpg	etag:98a499aa115635a98bd0f488b28eb488	https://www.nitt.edu/home/NITT-clock-tower.jpg	D:/nit/nit/www.nitt.edu/home/NITT-clock-tower.jpg	(from https://www.nitt.edu/)
